FBGN	name	chr	start	end	TSS	strand	TPM	biotype....rnaseq.biotype	LAM	HP1	PC	TPM.cut
FBgn0040366	CG11398	chrX	1106022	1109189	1109189	-1	26.350625	protein_coding	0	1	0	high
FBgn0034990	CG11406	chr2R	20089614	20095726	20095726	-1	9.83692	protein_coding	1	0	0	mid
FBgn0024364	CG11417	chrX	1248076	1250513	1248076	1	3.339555	protein_coding	0	0	0	weak
FBgn0034251	CG11423	chr2R	13482772	13484914	13482772	1	23.82577	protein_coding	0	0	0	mid
FBgn0037167	CG11425	chr3L	22467895	22468892	22467895	1	55.935585	protein_coding	0	0	0	high
FBgn0037166	CG11426	chr3L	22463656	22466609	22463656	1	140.187735	protein_coding	0	0	0	high
FBgn0029713	CG11436	chrX	4443916	4445911	4445911	-1	11.454335	protein_coding	0	0	0	mid
FBgn0037164	CG11438	chr3L	22459932	22461176	22459932	1	2.785815	protein_coding	1	0	0	weak
FBgn0038737	CG11447	chr3R	15687339	15688322	15687339	1	7.197655	protein_coding	0	0	0	mid
FBgn0038734	CG11453	chr3R	15609245	15611252	15609245	1	2.99716	protein_coding	1	0	0	weak
FBgn0031228	CG11455	chr2L	114726	156030	114726	1	70.8484	protein_coding	0	0	0	high
FBgn0037031	CG11456	chr3L	20835087	20837440	20835087	1	28.77075	protein_coding	0	0	0	high
FBgn0040637	CG11458	chr3L	20898895	20899431	20898895	1	15.993045	protein_coding	1	0	0	mid
FBgn0034688	CG11474	chr2R	17958739	17960948	17960948	-1	9.055025	protein_coding	0	0	0	mid
FBgn0034687	CG11475	chr2R	17957230	17958791	17958791	-1	4.809375	protein_coding	0	0	0	weak
FBgn0035424	CG11505	chr3L	3224838	3236017	3224838	1	194.38509	protein_coding	0	0	0	high
FBgn0029584	CG11509	chrX	1546354	1547095	1546354	1	646.960045	protein_coding	1	1	0	high
FBgn0039859	CG11539	chr3R	27441006	27441742	27441742	-1	1.82924	protein_coding	0	0	0	weak
FBgn0035484	CG11594	chr3L	4022974	4026011	4026011	-1	4.007585	protein_coding	1	0	0	weak
FBgn0038067	CG11598	chr3R	8460639	8462005	8460639	1	12.508635	protein_coding	0	0	0	mid
FBgn0038068	CG11600	chr3R	8462275	8463602	8462275	1	30.94218	protein_coding	0	0	0	high
FBgn0038069	CG11608	chr3R	8464203	8465669	8464203	1	5.35146	protein_coding	0	0	0	weak
FBgn0031232	CG11617	chr2L	204743	207297	207297	-1	9.65709	protein_coding	0	0	0	mid
FBgn0036836	CG11619	chr3L	18979159	18981258	18981258	-1	17.651825	protein_coding	1	0	0	mid
FBgn0032964	CG11630	chr2L	21782046	21784065	21784065	-1	9.86436	protein_coding	1	0	0	mid
FBgn0033283	CG11635	chr2R	4246043	4246977	4246043	1	36.988405	protein_coding	1	0	0	high
FBgn0040351	CG11638	chrX	908017	920736	920736	-1	1.341665	protein_coding	0	0	0	weak
FBgn0038109	CG11656	chr3R	8835617	8836808	8835617	1	5.842325	protein_coding	0	0	0	weak
FBgn0036187	CG11660	chr3L	11639334	11641574	11641574	-1	4.455845	protein_coding	0	0	0	weak
FBgn0040341	CG11664	chrX	769765	770645	769765	1	13.762125	protein_coding	1	0	0	mid
FBgn0040648	CG11666	chrX	20855713	20856276	20855713	1	11.147495	protein_coding	1	1	0	mid
FBgn0038113	CG11668	chr3R	8864135	8865906	8864135	1	17.63484	protein_coding	0	0	0	mid
FBgn0038114	CG11670	chr3R	8867790	8870123	8867790	1	52.72614	protein_coding	0	0	0	high
FBgn0030316	CG11695	chrX	11470916	11472839	11470916	1	1.22688	protein_coding	0	0	0	weak
FBgn0030314	CG11696	chrX	11467764	11470185	11467764	1	14.509635	protein_coding	0	1	0	mid
FBgn0029856	CG11700	chrX	6176070	6177608	6177608	-1	135.07284	protein_coding	0	1	0	high
FBgn0036170	CG11714	chr3L	11514113	11515813	11515813	-1	10.562135	protein_coding	0	0	0	mid
FBgn0264712	CG1172	chr3R	1219628	1225235	1219628	1	8.343755	protein_coding	0	0	0	mid
FBgn0037239	CG11739	chr3R	204386	206932	204386	1	33.435865	protein_coding	0	1	0	high
FBgn0040531	CG11741	chr3R	4354142	4354599	4354599	-1	4.59505	protein_coding	1	0	0	weak
FBgn0037615	CG11760	chr3R	4544920	4545867	4544920	1	1.21186	protein_coding	0	0	0	weak
FBgn0038683	CG11779	chr3R	14979819	14982739	14982739	-1	79.108965	protein_coding	0	0	0	high
FBgn0039264	CG11786	chr3R	20872047	20873131	20872047	1	12.282465	protein_coding	0	1	0	mid
FBgn0034000	CG11808	chr2R	11103716	11104575	11103716	1	15.77272	protein_coding	0	0	0	mid
FBgn0039616	CG11828	chr3R	24748766	24750808	24748766	1	11.283705	protein_coding	1	0	0	mid
FBgn0039271	CG11839	chr3R	20895649	20896636	20895649	1	8.89793	protein_coding	0	0	0	mid
FBgn0039297	CG11852	chr3R	21063347	21064617	21063347	1	16.12923	protein_coding	1	0	0	mid
FBgn0039633	CG11873	chr3R	24888762	24934670	24888762	1	151.5667	protein_coding	0	0	0	high
FBgn0039301	CG11875	chr3R	21073380	21074822	21073380	1	1.42599	protein_coding	0	0	0	weak
FBgn0039310	CG11878	chr3R	21099559	21100960	21099559	1	1.31912	protein_coding	1	0	0	weak
FBgn0039642	CG11882	chr3R	24972738	24973894	24973894	-1	27.563565	protein_coding	0	0	0	high
FBgn0033538	CG11883	chr2R	6505169	6528718	6505169	1	52.17301	protein_coding	0	0	0	high
FBgn0039645	CG11898	chr3R	24991515	24996871	24991515	1	14.98205	protein_coding	1	0	0	mid
FBgn0014427	CG11899	chr3R	25026174	25027492	25026174	1	85.89864	protein_coding	0	0	0	high
FBgn0028647	CG11902	chr3R	21161033	21165810	21161033	1	21.24031	protein_coding	0	0	0	mid
FBgn0039656	CG11951	chr3R	25061039	25064426	25064426	-1	18.446045	protein_coding	1	1	0	mid
FBgn0034436	CG11961	chr2R	15245037	15249878	15245037	1	18.435775	protein_coding	1	0	0	mid
FBgn0037650	CG11977	chr3R	4823419	4824400	4823419	1	113.420875	protein_coding	0	0	0	high
FBgn0037654	CG11983	chr3R	4834157	4835996	4834157	1	13.38852	protein_coding	0	0	0	mid
FBgn0037656	CG11986	chr3R	4841168	4842544	4841168	1	26.058165	protein_coding	0	0	0	high
FBgn0035234	CG12003	chr3L	1565392	1567802	1565392	1	14.483975	protein_coding	0	0	0	mid
FBgn0035443	CG12010	chr3L	3374282	3376649	3374282	1	8.594815	protein_coding	0	0	0	mid
FBgn0035445	CG12014	chr3L	3378268	3380083	3378268	1	218.734765	protein_coding	0	0	0	high
FBgn0027903	CG12018	chr3L	1775633	1777019	1775633	1	1.812665	protein_coding	0	0	0	weak
FBgn0035273	CG12020	chr3L	1797305	1798610	1797305	1	11.377505	protein_coding	0	0	0	mid
FBgn0035263	CG12035	chr3L	1724390	1725647	1724390	1	1.969305	protein_coding	0	0	0	weak
FBgn0035179	CG12038	chr3L	993983	995703	993983	1	52.141695	protein_coding	0	0	0	high
FBgn0030052	CG12065	chrX	8468337	8482561	8468337	1	137.010135	protein_coding	0	0	0	high
FBgn0039808	CG12071	chr3R	26702806	26706597	26706597	-1	53.40045	protein_coding	1	0	0	high
FBgn0030065	CG12075	chrX	8732356	8766807	8732356	1	3.82085	protein_coding	0	0	0	weak
FBgn0030053	CG12081	chrX	8482844	8484807	8482844	1	18.2648	protein_coding	0	0	0	mid
FBgn0035227	CG12090	chr3L	1523414	1534034	1534034	-1	53.042575	protein_coding	0	0	0	high
FBgn0035241	CG12105	chr3L	1610696	1615801	1615801	-1	17.11543	protein_coding	0	0	0	mid
FBgn0030097	CG12115	chrX	9083359	9084638	9084638	-1	10.08709	protein_coding	0	1	0	mid
FBgn0030041	CG12116	chrX	8361476	8363040	8363040	-1	4.421365	protein_coding	1	1	0	weak
FBgn0030039	CG12123	chrX	8335280	8336374	8336374	-1	4.93799	protein_coding	0	0	0	weak
FBgn0030037	CG12125	chrX	8327950	8330833	8330833	-1	32.355385	protein_coding	0	0	0	high
FBgn0033280	CG12126	chr2R	4150179	4150783	4150783	-1	2.932585	protein_coding	1	0	0	weak
FBgn0033471	CG12134	chr2R	5858648	5860285	5858648	1	7.494565	protein_coding	0	0	0	mid
FBgn0260462	CG12163	chr3R	1063373	1077468	1077468	-1	104.15132	protein_coding	0	0	0	high
FBgn0025388	CG12179	chrX	4525085	4530028	4530028	-1	4.20506	protein_coding	0	0	0	weak
FBgn0028504	CG12182	chr3L	2596967	2599579	2599579	-1	1.01713	protein_coding	0	0	0	weak
FBgn0025387	CG12184	chrX	4521413	4524969	4524969	-1	2.474825	protein_coding	0	0	0	weak
FBgn0031636	CG12194	chr2L	4838347	4841465	4838347	1	1.144165	protein_coding	0	1	0	weak
FBgn0037970	CG12201	chr3R	7797416	7798627	7797416	1	18.42367	protein_coding	0	0	0	mid
FBgn0031022	CG12204	chrX	19387325	19388434	19388434	-1	30.19269	protein_coding	0	0	0	high
FBgn0029662	CG12206	chrX	3359770	3368553	3368553	-1	11.56008	protein_coding	1	0	0	mid
FBgn0033498	CG12209	chr2R	6133576	6134977	6134977	-1	11.78825	protein_coding	1	0	0	mid
FBgn0260742	CG12213	chr3R	7791012	7793236	7793236	-1	121.026315	protein_coding	0	0	0	high
FBgn0037974	CG12224	chr3R	7806426	7807746	7807746	-1	32.366015	protein_coding	0	0	0	high
FBgn0036723	CG12229	chr3L	17427572	17429531	17429531	-1	27.046665	protein_coding	0	0	0	high
FBgn0026148	CG12253	chr2L	10987817	10989241	10987817	1	4.713445	protein_coding	0	1	0	weak
FBgn0039557	CG12259	chr3R	23745566	23746811	23746811	-1	49.7172	protein_coding	0	0	0	high
FBgn0039131	CG12268	chr3R	19769350	19774141	19774141	-1	19.270185	protein_coding	0	0	0	mid
FBgn0038665	CG12269	chr3R	14803995	14804531	14804531	-1	1.11586	protein_coding	0	0	0	weak
FBgn0032620	CG12288	chr2L	16900535	16902189	16902189	-1	11.06255	protein_coding	1	0	0	mid
FBgn0039419	CG12290	chr3R	22055974	22059051	22055974	1	110.663725	protein_coding	0	0	0	high
FBgn0032295	CG12299	chr2L	10737345	10740762	10737345	1	9.828665	protein_coding	0	0	0	mid
FBgn0036483	CG12316	chr3L	15124608	15130034	15130034	-1	141.63935	protein_coding	0	0	0	high
FBgn0038590	CG12320	chr3R	14077220	14078450	14078450	-1	13.640465	protein_coding	0	0	0	mid
FBgn0033558	CG12344	chr2R	6714934	6721741	6721741	-1	37.565685	protein_coding	0	0	1	high
FBgn0037370	CG1236	chr3R	1562466	1563996	1562466	1	5.223105	protein_coding	0	0	0	weak
FBgn0033774	CG12374	chr2R	8649617	8651330	8649617	1	1.01463	protein_coding	0	1	0	weak
FBgn0037368	CG1239	chr3R	1559263	1560424	1559263	1	3.166225	protein_coding	0	0	0	weak
FBgn0030596	CG12398	chrX	14805814	14807845	14807845	-1	7.109815	protein_coding	1	1	0	mid
FBgn0038202	CG12402	chr3R	9930210	9934043	9934043	-1	45.586965	protein_coding	1	0	0	high
FBgn0039552	CG12426	chr3R	23697223	23698112	23698112	-1	2.035855	protein_coding	1	1	0	weak
FBgn0263706	CG43658	chrX	17350590	17455214	17455214	-1	1.12551	protein_coding	1	0	0	weak
FBgn0031201	CG12446	chrX	22211128	22213771	22213771	-1	15.82292	protein_coding	1	0	0	mid
FBgn0035360	CG1246	chr3L	2648048	2650205	2648048	1	4.064385	protein_coding	1	0	0	weak
FBgn0036809	CG12477	chr3L	18714993	18716372	18716372	-1	2.368315	protein_coding	1	0	0	weak
FBgn0030542	CG12481	chrX	14081286	14081874	14081286	1	6.928175	protein_coding	1	0	0	mid
FBgn0086604	CG12484	chr2R	16311840	16366459	16311840	1	2.075945	protein_coding	1	0	0	weak
FBgn0035571	CG12493	chr3L	4752393	4753738	4753738	-1	4.9914	protein_coding	1	0	0	weak
FBgn0040385	CG12496	chrX	2303390	2304932	2304932	-1	14.526815	protein_coding	1	0	0	mid
FBgn0038968	CG12499	chr3R	18266023	18272254	18272254	-1	7.702525	protein_coding	0	0	0	mid
FBgn0031276	CG12506	chr2L	773547	774017	773547	1	8.79243	protein_coding	1	0	0	mid
FBgn0031064	CG12531	chrX	19613576	19620775	19613576	1	3.186435	protein_coding	0	1	0	weak
FBgn0029657	CG12535	chrX	3286430	3339127	3339127	-1	62.43642	protein_coding	0	1	0	high
FBgn0030570	CG12540	chrX	14390170	14391275	14390170	1	5.364295	protein_coding	1	0	0	weak
FBgn0029930	CG12541	chrX	6916418	6960085	6960085	-1	18.159255	protein_coding	1	0	0	mid
FBgn0031974	CG12560	chr2L	8008321	8009477	8009477	-1	65.08819	protein_coding	0	0	0	high
FBgn0037811	CG12592	chr3R	6164125	6166594	6164125	1	2.7171	protein_coding	0	0	0	weak
FBgn0037941	CG12594	chr3R	7547526	7558201	7547526	1	5.191585	protein_coding	1	0	0	weak
FBgn0035545	CG12607	chr3L	4446573	4448072	4446573	1	68.907755	protein_coding	1	0	0	high
FBgn0030630	CG12608	chrX	15236890	15238654	15238654	-1	8.960265	protein_coding	0	0	0	mid
FBgn0030202	CG12640	chrX	10326498	10326845	10326845	-1	32.486075	protein_coding	1	0	0	high
FBgn0263997	CG43740	chrX	10227685	10241827	10227685	1	2.68047	protein_coding	1	1	0	weak
FBgn0030181	CG12645	chrX	10047645	10049042	10047645	1	10.145265	protein_coding	1	0	0	mid
FBgn0031080	CG12655	chrX	19852425	19853436	19853436	-1	3.49938	protein_coding	1	1	0	weak
FBgn0040929	CG12659	chrX	8484649	8486423	8486423	-1	1.12865	protein_coding	0	0	0	weak
FBgn0030886	CG12672	chrX	17899930	17901639	17901639	-1	1.34882	protein_coding	1	1	0	weak
FBgn0030721	CG12698	chrX	15900180	15902758	15900180	1	1.83707	protein_coding	0	1	0	weak
FBgn0031070	CG12702	chrX	19653201	19656356	19656356	-1	6.935195	protein_coding	0	0	0	mid
FBgn0030666	CG12708	chrX	15569534	15571770	15569534	1	1.41535	protein_coding	1	1	0	weak
FBgn0035392	CG1271	chr3L	3052514	3054906	3052514	1	17.863575	protein_coding	0	0	0	mid
FBgn0030420	CG12717	chrX	12654911	12657644	12657644	-1	18.56556	protein_coding	0	1	0	mid
FBgn0030459	CG12723	chrX	13083676	13085915	13085915	-1	28.21616	protein_coding	0	0	0	high
FBgn0030483	CG12725	chrX	13295872	13296896	13296896	-1	50.05073	protein_coding	0	1	0	high
FBgn0029825	CG12728	chrX	5836641	5838655	5836641	1	78.61258	protein_coding	0	1	0	high
FBgn0035522	CG1273	chr3L	4263719	4277778	4263719	1	4.74693	protein_coding	0	0	0	weak
FBgn0033459	CG12744	chr2R	5762789	5763747	5762789	1	24.00067	protein_coding	0	1	0	mid
FBgn0037206	CG12768	chr3L	22903591	22916632	22903591	1	104.432875	protein_coding	0	1	0	high
FBgn0033252	CG12769	chr2R	3941331	3953056	3953056	-1	5.81625	protein_coding	0	0	0	weak
FBgn0030055	CG12772	chrX	8571096	8574946	8571096	1	4.595475	protein_coding	0	0	0	weak
FBgn0029909	CG12796	chrX	6725430	6726717	6726717	-1	3.330185	protein_coding	0	0	0	weak
FBgn0040780	CG12821	chr2R	3719676	3722764	3719676	1	2.10928	protein_coding	0	0	0	weak
FBgn0033207	CG12826	chr2R	3557832	3558608	3558608	-1	33.6991	protein_coding	0	0	0	high
FBgn0033140	CG12836	chr2R	2955752	2957322	2955752	1	4.463435	protein_coding	0	0	0	weak
FBgn0035086	CG12851	chr2R	20836170	20842004	20836170	1	57.253115	protein_coding	0	0	0	high
FBgn0033953	CG12861	chr2R	10551751	10552856	10552856	-1	135.807445	protein_coding	1	0	0	high
FBgn0033950	CG12862	chr2R	10527719	10528131	10528131	-1	6.116995	protein_coding	0	1	0	mid
FBgn0033943	CG12869	chr2R	10478708	10483126	10478708	1	3.760875	protein_coding	0	0	0	weak
FBgn0037506	CG1287	chr3R	3326673	3328098	3328098	-1	2.24357	protein_coding	0	0	0	weak
FBgn0046258	CG12880	chr3R	23511684	23518514	23511684	1	10.90014	protein_coding	0	0	0	mid
FBgn0250840	CG12907	chr2R	6240873	6241889	6240873	1	1.461585	protein_coding	1	0	0	weak
FBgn0033507	CG12909	chr2R	6197629	6198648	6197629	1	10.473505	protein_coding	0	0	0	mid
FBgn0033502	CG12910	chr2R	6152581	6156710	6152581	1	2.495545	protein_coding	0	0	0	weak
FBgn0033501	CG12911	chr2R	6144194	6148781	6144194	1	4.109555	protein_coding	0	1	0	weak
FBgn0033497	CG12912	chr2R	6120971	6122112	6122112	-1	5.882215	protein_coding	1	0	1	weak
FBgn0033490	CG12917	chr2R	6025161	6026772	6025161	1	44.77749	protein_coding	0	0	0	high
FBgn0033481	CG12920	chr2R	5956614	5958572	5956614	1	34.15855	protein_coding	0	0	0	high
FBgn0033437	CG12926	chr2R	5495633	5497792	5497792	-1	25.80864	protein_coding	0	0	0	high
FBgn0033541	CG12934	chr2R	6536388	6537250	6536388	1	26.410115	protein_coding	0	0	0	high
FBgn0033569	CG12942	chr2R	6781964	6784727	6781964	1	8.724165	protein_coding	0	0	0	mid
FBgn0037755	CG12945	chr3R	5614570	5616939	5616939	-1	67.656935	protein_coding	0	0	0	high
FBgn0037753	CG12947	chr3R	5605786	5608779	5605786	1	20.811715	protein_coding	0	0	0	mid
FBgn0037736	CG12950	chr3R	5559734	5565701	5565701	-1	25.3007	protein_coding	0	1	0	high
FBgn0034031	CG12963	chr2R	11442951	11449941	11442951	1	6.260385	protein_coding	1	0	0	mid
FBgn0034047	CG12970	chr2R	11743466	11745027	11743466	1	4.600075	protein_coding	1	1	0	weak
FBgn0037065	CG12974	chr3L	21275090	21278536	21278536	-1	41.88907	protein_coding	0	0	0	high
FBgn0037042	CG12984	chr3L	20984773	20986030	20984773	1	19.139515	protein_coding	1	1	0	mid
FBgn0030881	CG12985	chrX	17777751	17779271	17777751	1	3.92236	protein_coding	0	0	0	weak
FBgn0035501	CG1299	chr3L	4148696	4152473	4148696	1	4.61015	protein_coding	0	0	0	weak
FBgn0030859	CG12990	chrX	17563241	17565921	17565921	-1	16.247005	protein_coding	0	0	0	mid
FBgn0030846	CG12992	chrX	17484205	17485633	17484205	1	1.84978	protein_coding	0	1	0	weak
FBgn0040877	CG12994	chrX	17316353	17338027	17338027	-1	1.37064	protein_coding	1	0	0	weak
FBgn0030807	CG13000	chrX	16841997	16842504	16842504	-1	136.237945	protein_coding	0	0	0	high
FBgn0030794	CG13005	chrX	16697706	16699787	16697706	1	1.40105	protein_coding	0	0	0	weak
FBgn0030780	CG13008	chrX	16605336	16608405	16605336	1	14.79436	protein_coding	1	0	0	mid
FBgn0030770	CG13010	chrX	16572298	16572978	16572978	-1	20.372025	protein_coding	0	0	0	mid
FBgn0030769	CG13012	chrX	16562851	16567059	16567059	-1	2.554005	protein_coding	0	1	0	weak
FBgn0029669	CG13021	chrX	3408349	3409790	3408349	1	1.176905	protein_coding	1	0	0	weak
FBgn0036677	CG13023	chr3L	16917438	16920534	16920534	-1	1.58733	protein_coding	1	0	0	weak
FBgn0036660	CG13025	chr3L	16769631	16772836	16772836	-1	4.535765	protein_coding	0	0	0	weak
FBgn0036676	CG13028	chr3L	16916352	16917094	16916352	1	4.44573	protein_coding	1	0	0	weak
FBgn0036638	CG13033	chr3L	16537667	16538728	16538728	-1	65.554005	protein_coding	1	0	0	high
FBgn0036628	CG13035	chr3L	16389953	16393157	16393157	-1	93.13116	protein_coding	1	1	0	high
FBgn0036626	CG13036	chr3L	16384052	16384781	16384781	-1	11.539555	protein_coding	0	1	0	mid
FBgn0036605	CG13041	chr3L	16312054	16312626	16312626	-1	1.037555	protein_coding	1	0	0	weak
FBgn0036583	CG13055	chr3L	16242660	16245455	16245455	-1	1.093955	protein_coding	1	0	0	weak
FBgn0036606	CG13060	chr3L	16312956	16313554	16312956	1	2.96251	protein_coding	1	0	0	weak
FBgn0036567	CG13074	chr3L	16088868	16090593	16090593	-1	1.025615	protein_coding	0	0	0	weak
FBgn0032810	CG13077	chr2L	19565863	19567359	19565863	1	2.45	protein_coding	0	1	0	weak
FBgn0032809	CG13078	chr2L	19563930	19565158	19563930	1	10.163625	protein_coding	1	1	0	mid
FBgn0032804	CG13081	chr2L	19540693	19541343	19540693	1	1.615325	protein_coding	0	0	0	weak
FBgn0032803	CG13082	chr2L	19538429	19539910	19538429	1	1.12271	protein_coding	0	0	0	weak
FBgn0032054	CG13090	chr2L	8517411	8519176	8517411	1	2.46144	protein_coding	0	0	0	weak
FBgn0032050	CG13096	chr2L	8509251	8511844	8511844	-1	25.95538	protein_coding	0	0	0	high
FBgn0032084	CG13101	chr2L	8977834	8984872	8984872	-1	25.223155	protein_coding	0	0	0	high
FBgn0035523	CG1311	chr3L	4277962	4281585	4277962	1	83.078665	protein_coding	0	0	0	high
FBgn0032140	CG13117	chr2L	9736645	9737329	9736645	1	81.144395	protein_coding	0	0	0	high
FBgn0032150	CG13123	chr2L	9791961	9793107	9793107	-1	4.70313	protein_coding	0	0	0	weak
FBgn0032168	CG13126	chr2L	9952428	9954180	9954180	-1	4.44225	protein_coding	0	0	0	weak
FBgn0032176	CG13127	chr2L	10026740	10029299	10026740	1	7.554275	protein_coding	1	0	0	mid
FBgn0040965	CG13130	chr2L	9983671	9984743	9984743	-1	2.77578	protein_coding	0	0	0	weak
FBgn0032175	CG13131	chr2L	10013271	10017463	10017463	-1	4.331015	protein_coding	1	0	0	weak
FBgn0032211	CG13138	chr2L	10300222	10301955	10301955	-1	20.127725	protein_coding	0	1	0	mid
FBgn0032251	CG13142	chr2L	10439440	10441047	10439440	1	2.874965	protein_coding	0	1	0	weak
FBgn0032260	CG13144	chr2L	10489900	10491429	10491429	-1	7.18963	protein_coding	0	0	0	mid
FBgn0033721	CG13159	chr2R	8262791	8263183	8262791	1	6.303775	protein_coding	1	0	0	mid
FBgn0033720	CG13160	chr2R	8259099	8262586	8259099	1	2.35424	protein_coding	1	0	0	weak
FBgn0033712	CG13163	chr2R	8208798	8210017	8208798	1	18.78671	protein_coding	0	1	0	mid
FBgn0033703	CG13170	chr2R	8127914	8128267	8127914	1	19.128575	protein_coding	1	0	0	mid
FBgn0040759	CG13177	chr2R	8051180	8051941	8051180	1	189.236395	protein_coding	0	0	0	high
FBgn0033685	CG13178	chr2R	8030696	8032038	8032038	-1	32.632385	protein_coding	0	0	0	high
FBgn0033667	CG13183	chr2R	7791828	7800280	7800280	-1	1.2029	protein_coding	1	0	0	weak
FBgn0033668	CG13188	chr2R	7826989	7854942	7826989	1	1.01884	protein_coding	1	0	0	weak
FBgn0033645	CG13196	chr2R	7571654	7573937	7573937	-1	14.361045	protein_coding	0	0	0	mid
FBgn0033628	CG13203	chr2R	7261112	7264614	7261112	1	15.755515	protein_coding	0	0	0	mid
FBgn0033587	CG13218	chr2R	7120769	7121209	7121209	-1	8.85096	protein_coding	1	0	0	mid
FBgn0033588	CG13228	chr2R	7121508	7121915	7121508	1	20.286095	protein_coding	1	0	0	mid
FBgn0033579	CG13229	chr2R	7026809	7059711	7059711	-1	5.060405	protein_coding	0	0	0	weak
FBgn0037013	CG13250	chr3L	20526809	20528435	20526809	1	6.8784	protein_coding	0	1	0	mid
FBgn0032582	CG13258	chr2L	16292127	16292970	16292970	-1	15.78795	protein_coding	0	1	0	mid
FBgn0086673	CG13272	chr2L	16804884	16816069	16804884	1	7.545785	protein_coding	1	0	0	mid
FBgn0032602	CG13278	chr2L	16758184	16760138	16760138	-1	3.10219	protein_coding	1	0	0	weak
FBgn0032612	CG13282	chr2L	16832065	16834502	16834502	-1	2.342005	protein_coding	1	0	0	weak
FBgn0032613	CG13283	chr2L	16835136	16837258	16837258	-1	4.579085	protein_coding	1	0	0	weak
FBgn0032614	CG13284	chr2L	16842347	16847197	16847197	-1	3.009315	protein_coding	1	0	0	weak
FBgn0035643	CG13287	chr3L	5875404	5877190	5875404	1	1.17769	protein_coding	1	0	1	weak
FBgn0035699	CG13300	chr3L	6323846	6345490	6345490	-1	16.623235	protein_coding	1	0	0	mid
FBgn0035921	CG13305	chr3L	8638016	8639922	8639922	-1	11.894355	protein_coding	1	0	0	mid
FBgn0033787	CG13321	chr2R	8841061	8842675	8841061	1	17.010515	protein_coding	0	0	0	mid
FBgn0033792	CG13325	chr2R	9003810	9013285	9003810	1	6.4101	protein_coding	1	0	0	mid
FBgn0033871	CG13339	chr2R	9712397	9713082	9712397	1	6.758915	protein_coding	0	0	0	mid
FBgn0033884	CG13344	chr2R	9749517	9751661	9749517	1	58.438045	protein_coding	0	0	0	high
FBgn0029532	CG13361	chrX	646044	647686	647686	-1	3.381215	protein_coding	1	0	0	weak
FBgn0029531	CG13362	chrX	643274	645330	645330	-1	9.499335	protein_coding	1	0	0	mid
FBgn0029518	CG13376	chrX	159757	161061	161061	-1	4.45037	protein_coding	1	1	0	weak
FBgn0032039	CG13385	chr2L	8396713	8397886	8396713	1	2.709815	protein_coding	0	0	0	weak
FBgn0033202	Gr43b	chr2R	3546761	3548123	3548123	-1	1.27733	protein_coding	0	0	0	weak
FBgn0038929	CG13408	chr3R	17906104	17909195	17906104	1	22.83052	protein_coding	1	0	0	mid
FBgn0034532	CG13436	chr2R	16523897	16525928	16523897	1	6.633925	protein_coding	1	0	0	mid
FBgn0036532	CG13445	chr3L	15802585	15803077	15802585	1	65.39558	protein_coding	0	0	0	high
