FBGN	name	chr	start	end	TSS	strand	TPM	biotype....rnaseq.biotype	LAM	HP1	PC	TPM.cut
FBgn0037070	CG11309	chr3L	21295376	21297567	21297567	-1	9.563545	protein_coding	0	0	0	mid
FBgn0039816	CG11317	chr3R	26916429	26923040	26923040	-1	452.341475	protein_coding	0	0	0	high
FBgn0031835	CG11319	chr2L	6568390	6601066	6601066	-1	167.593845	protein_coding	0	0	0	high
FBgn0031837	CG11320	chr2L	6617134	6621700	6621700	-1	8.784435	protein_coding	0	1	0	mid
FBgn0031857	CG11321	chr2L	6759829	6772609	6772609	-1	3.708725	protein_coding	1	1	0	weak
FBgn0035557	CG11353	chr3L	4533170	4539270	4533170	1	3.718495	protein_coding	1	1	0	weak
FBgn0034737	CG11362	chr2R	18449852	18450636	18449852	1	8.0419	protein_coding	0	0	0	mid
FBgn0037185	CG11367	chr3L	22721211	22726546	22721211	1	61.81608	protein_coding	1	1	0	high
FBgn0037454	CG1137	chr3R	2384337	2386073	2386073	-1	23.957015	protein_coding	1	0	0	mid
FBgn0031214	CG11374	chr2L	76348	77783	76348	1	134.067135	protein_coding	0	0	0	high
FBgn0040367	CG11382	chrX	1104003	1105886	1104003	1	2.729745	protein_coding	0	1	0	weak
FBgn0038732	CG11391	chr3R	15604488	15606438	15604488	1	3.771415	protein_coding	1	1	0	weak
FBgn0040366	CG11398	chrX	1106022	1109189	1109189	-1	14.75152	protein_coding	0	1	0	mid
FBgn0037169	CG11404	chr3L	22541537	22542442	22541537	1	5.104555	protein_coding	1	0	0	weak
FBgn0034990	CG11406	chr2R	20089614	20095726	20095726	-1	6.787185	protein_coding	0	0	0	mid
FBgn0035022	CG11413	chr2R	20423713	20424314	20423713	1	4.468545	protein_coding	0	1	0	weak
FBgn0024364	CG11417	chrX	1248076	1250513	1248076	1	2.10945	protein_coding	0	0	0	weak
FBgn0034251	CG11423	chr2R	13482772	13484914	13482772	1	1.952655	protein_coding	0	0	0	weak
FBgn0037167	CG11425	chr3L	22467895	22468892	22467895	1	23.871815	protein_coding	1	1	0	mid
FBgn0037166	CG11426	chr3L	22463656	22466609	22463656	1	8.197935	protein_coding	1	1	0	mid
FBgn0035359	CG1143	chr3L	2645368	2647192	2645368	1	11.616775	protein_coding	1	1	0	mid
FBgn0029713	CG11436	chrX	4443916	4445911	4445911	-1	8.64836	protein_coding	0	0	0	mid
FBgn0037165	CG11437	chr3L	22461962	22462953	22461962	1	2.41045	protein_coding	1	1	0	weak
FBgn0037164	CG11438	chr3L	22459932	22461176	22459932	1	1.69608	protein_coding	1	1	0	weak
FBgn0038737	CG11447	chr3R	15687339	15688322	15687339	1	2.471455	protein_coding	0	0	0	weak
FBgn0031228	CG11455	chr2L	114726	156030	114726	1	74.66464	protein_coding	0	0	0	high
FBgn0037031	CG11456	chr3L	20835087	20837440	20835087	1	60.45825	protein_coding	0	0	0	high
FBgn0034688	CG11474	chr2R	17958739	17960948	17960948	-1	19.720595	protein_coding	0	0	0	mid
FBgn0034687	CG11475	chr2R	17957230	17958791	17958791	-1	14.665835	protein_coding	0	0	0	mid
FBgn0035424	CG11505	chr3L	3224838	3236017	3224838	1	89.97365	protein_coding	0	0	0	high
FBgn0029584	CG11509	chrX	1546354	1547095	1546354	1	93.88217	protein_coding	1	1	0	high
FBgn0036264	CG11529	chr3L	12190891	12192130	12190891	1	7.63131	protein_coding	1	1	0	mid
FBgn0039864	CG11550	chr3R	27503869	27505602	27505602	-1	21.34763	protein_coding	1	1	0	mid
FBgn0036249	CG11560	chr3L	12113119	12114285	12113119	1	32.898605	protein_coding	0	0	0	high
FBgn0036212	CG11597	chr3L	11813438	11815375	11815375	-1	74.0379	protein_coding	0	0	0	high
FBgn0038067	CG11598	chr3R	8460639	8462005	8460639	1	5.912835	protein_coding	1	0	0	weak
FBgn0038068	CG11600	chr3R	8462275	8463602	8462275	1	26.456735	protein_coding	1	0	0	mid
FBgn0036836	CG11619	chr3L	18979159	18981258	18981258	-1	3.66546	protein_coding	1	1	0	weak
FBgn0038705	CG11626	chr3R	15234897	15236987	15234897	1	2.140855	protein_coding	1	0	0	weak
FBgn0033283	CG11635	chr2R	4246043	4246977	4246043	1	1.320085	protein_coding	1	1	0	weak
FBgn0040351	CG11638	chrX	908017	920736	920736	-1	110.788425	protein_coding	0	0	0	high
FBgn0038731	CG11659	chr3R	15601181	15603002	15603002	-1	4.826125	protein_coding	1	1	0	weak
FBgn0036187	CG11660	chr3L	11639334	11641574	11641574	-1	5.689945	protein_coding	0	0	0	weak
FBgn0040341	CG11664	chrX	769765	770645	769765	1	2.71415	protein_coding	0	0	0	weak
FBgn0038113	CG11668	chr3R	8864135	8865906	8864135	1	3.049865	protein_coding	1	1	0	weak
FBgn0038114	CG11670	chr3R	8867790	8870123	8867790	1	11.00209	protein_coding	1	1	0	mid
FBgn0037562	CG11671	chr3R	4113661	4114340	4113661	1	8.87858	protein_coding	1	1	1	mid
FBgn0037563	CG11672	chr3R	4115117	4116300	4116300	-1	1.549815	protein_coding	1	1	1	weak
FBgn0037570	CG11693	chr3R	4134603	4136500	4136500	-1	1.083845	protein_coding	0	0	0	weak
FBgn0030314	CG11696	chrX	11467764	11470185	11467764	1	11.613685	protein_coding	0	0	0	mid
FBgn0030313	CG11697	chrX	11466740	11467673	11466740	1	42.92804	protein_coding	0	0	0	high
FBgn0029856	CG11700	chrX	6176070	6177608	6177608	-1	3.16918	protein_coding	0	1	0	weak
FBgn0038690	CG11703	chr3R	15052625	15053902	15053902	-1	19.15486	protein_coding	0	0	0	mid
FBgn0036170	CG11714	chr3L	11514113	11515813	11515813	-1	1.9266	protein_coding	1	0	0	weak
FBgn0264712	CG1172	chr3R	1219628	1225235	1219628	1	9.294715	protein_coding	0	0	0	mid
FBgn0037239	CG11739	chr3R	204386	206932	204386	1	151.740395	protein_coding	0	0	0	high
FBgn0038683	CG11779	chr3R	14979819	14982739	14982739	-1	18.27409	protein_coding	0	0	0	mid
FBgn0039264	CG11786	chr3R	20872047	20873131	20872047	1	4.816035	protein_coding	0	1	0	weak
FBgn0034000	CG11808	chr2R	11103716	11104575	11103716	1	23.23629	protein_coding	0	0	0	mid
FBgn0039616	CG11828	chr3R	24748766	24750808	24748766	1	3.35262	protein_coding	1	0	0	weak
FBgn0039629	CG11842	chr3R	24878402	24879635	24878402	1	4.93024	protein_coding	0	1	0	weak
FBgn0039297	CG11852	chr3R	21063347	21064617	21063347	1	5.968475	protein_coding	1	1	0	weak
FBgn0039633	CG11873	chr3R	24888762	24934670	24888762	1	268.03126	protein_coding	0	0	0	high
FBgn0039301	CG11875	chr3R	21073380	21074822	21073380	1	2.543475	protein_coding	0	0	0	weak
FBgn0033538	CG11883	chr2R	6505169	6528718	6505169	1	122.01034	protein_coding	0	0	0	high
FBgn0039316	CG11893	chr3R	21115611	21117088	21115611	1	3.343755	protein_coding	1	1	0	weak
FBgn0039645	CG11898	chr3R	24991515	24996871	24991515	1	7.11901	protein_coding	1	0	0	mid
FBgn0028647	CG11902	chr3R	21161033	21165810	21161033	1	6.838735	protein_coding	1	0	0	mid
FBgn0031249	CG11911	chr2L	320279	321248	321248	-1	25.03021	protein_coding	1	0	0	mid
FBgn0031248	CG11912	chr2L	318362	319259	319259	-1	22.302945	protein_coding	1	0	0	mid
FBgn0034436	CG11961	chr2R	15245037	15249878	15245037	1	1.07406	protein_coding	1	0	0	weak
FBgn0037654	CG11983	chr3R	4834157	4835996	4834157	1	1.464385	protein_coding	0	0	0	weak
FBgn0037656	CG11986	chr3R	4841168	4842544	4841168	1	5.684235	protein_coding	0	0	0	weak
FBgn0037662	CG11997	chr3R	5003239	5004820	5003239	1	2.229765	protein_coding	1	0	0	weak
FBgn0035234	CG12003	chr3L	1565392	1567802	1565392	1	30.851335	protein_coding	0	0	0	high
FBgn0035443	CG12010	chr3L	3374282	3376649	3374282	1	20.85088	protein_coding	0	0	0	mid
FBgn0035257	CG12011	chr3L	1694617	1696412	1694617	1	8.352635	protein_coding	1	0	0	mid
FBgn0035445	CG12014	chr3L	3378268	3380083	3378268	1	13.053485	protein_coding	0	0	0	mid
FBgn0035585	CG12027	chr3L	5011444	5012133	5012133	-1	4.535415	protein_coding	1	0	0	weak
FBgn0035263	CG12035	chr3L	1724390	1725647	1724390	1	16.352425	protein_coding	1	0	0	mid
FBgn0035179	CG12038	chr3L	993983	995703	993983	1	58.27765	protein_coding	0	0	0	high
FBgn0030098	CG12057	chrX	9085690	9086581	9085690	1	2.536825	protein_coding	0	1	0	weak
FBgn0030052	CG12065	chrX	8468337	8482561	8468337	1	5.14834	protein_coding	0	1	0	weak
FBgn0039808	CG12071	chr3R	26702806	26706597	26706597	-1	236.79701	protein_coding	0	0	0	high
FBgn0035435	CG12077	chr3L	3318028	3319232	3319232	-1	2.882035	protein_coding	0	0	0	weak
FBgn0030053	CG12081	chrX	8482844	8484807	8482844	1	9.52168	protein_coding	0	0	0	mid
FBgn0035227	CG12090	chr3L	1523414	1534034	1534034	-1	17.931785	protein_coding	0	0	0	mid
FBgn0035241	CG12105	chr3L	1610696	1615801	1615801	-1	3.553275	protein_coding	1	1	0	weak
FBgn0030100	CG12106	chrX	9087931	9089366	9087931	1	1.08927	protein_coding	0	0	0	weak
FBgn0030039	CG12123	chrX	8335280	8336374	8336374	-1	2.144795	protein_coding	0	0	0	weak
FBgn0030037	CG12125	chrX	8327950	8330833	8330833	-1	35.424975	protein_coding	0	0	0	high
FBgn0037325	CG12147	chr3R	1251091	1252979	1252979	-1	1.898755	protein_coding	0	0	0	weak
FBgn0260462	CG12163	chr3R	1063373	1077468	1077468	-1	71.075525	protein_coding	0	0	0	high
FBgn0033158	CG12164	chr2R	3198913	3200855	3198913	1	7.62773	protein_coding	1	0	0	mid
FBgn0028504	CG12182	chr3L	2596967	2599579	2599579	-1	11.74736	protein_coding	0	0	0	mid
FBgn0031636	CG12194	chr2L	4838347	4841465	4838347	1	53.421625	protein_coding	0	0	0	high
FBgn0037970	CG12201	chr3R	7797416	7798627	7797416	1	40.16294	protein_coding	0	0	0	high
FBgn0031022	CG12204	chrX	19387325	19388434	19388434	-1	3.52122	protein_coding	0	0	0	weak
FBgn0029662	CG12206	chrX	3359770	3368553	3368553	-1	9.825995	protein_coding	1	1	0	mid
FBgn0260742	CG12213	chr3R	7791012	7793236	7793236	-1	92.09582	protein_coding	0	0	0	high
FBgn0036723	CG12229	chr3L	17427572	17429531	17429531	-1	1.219985	protein_coding	0	0	0	weak
FBgn0031026	CG12231	chrX	19425065	19425775	19425775	-1	14.904075	protein_coding	0	0	1	mid
FBgn0029810	CG12239	chrX	5686180	5688576	5686180	1	7.90447	protein_coding	1	1	0	mid
FBgn0026148	CG12253	chr2L	10987817	10989241	10987817	1	27.36628	protein_coding	0	1	0	mid
FBgn0039557	CG12259	chr3R	23745566	23746811	23746811	-1	24.90301	protein_coding	0	0	0	mid
FBgn0039131	CG12268	chr3R	19769350	19774141	19774141	-1	1.865185	protein_coding	0	0	0	weak
FBgn0038665	CG12269	chr3R	14803995	14804531	14804531	-1	14.216825	protein_coding	0	0	0	mid
FBgn0032620	CG12288	chr2L	16900535	16902189	16902189	-1	5.97545	protein_coding	0	0	0	weak
FBgn0039419	CG12290	chr3R	22055974	22059051	22055974	1	23.82682	protein_coding	1	1	0	mid
FBgn0032295	CG12299	chr2L	10737345	10740762	10737345	1	27.072875	protein_coding	0	0	0	mid
FBgn0033542	CG12309	chr2R	6612775	6614783	6612775	1	2.204555	protein_coding	0	0	0	weak
FBgn0035134	CG1231	chr3L	356422	357664	356422	1	44.572525	protein_coding	0	0	0	high
FBgn0036483	CG12316	chr3L	15124608	15130034	15130034	-1	51.46467	protein_coding	0	0	0	high
FBgn0038590	CG12320	chr3R	14077220	14078450	14078450	-1	18.392135	protein_coding	0	0	0	mid
FBgn0033558	CG12344	chr2R	6714934	6721741	6721741	-1	1.62963	protein_coding	1	1	1	weak
FBgn0037370	CG1236	chr3R	1562466	1563996	1562466	1	20.72497	protein_coding	0	0	0	mid
FBgn0030676	CG12379	chrX	15627255	15628029	15628029	-1	29.98633	protein_coding	0	0	0	mid
FBgn0037368	CG1239	chr3R	1559263	1560424	1559263	1	36.10468	protein_coding	0	0	0	high
FBgn0038202	CG12402	chr3R	9930210	9934043	9934043	-1	84.94412	protein_coding	0	0	0	high
FBgn0037797	CG12420	chr3R	6048420	6049467	6048420	1	33.82584	protein_coding	1	0	0	high
FBgn0039552	CG12426	chr3R	23697223	23698112	23698112	-1	8.289875	protein_coding	1	0	0	mid
FBgn0032094	CG12439	chr2L	9077121	9077988	9077121	1	3.36679	protein_coding	0	0	1	weak
FBgn0028857	CG12448	chr2L	15941441	15942854	15941441	1	43.070625	protein_coding	1	0	0	high
FBgn0035360	CG1246	chr3L	2648048	2650205	2648048	1	20.99783	protein_coding	1	0	0	mid
FBgn0033861	CG12464	chr2R	9496178	9496683	9496683	-1	13.822645	protein_coding	0	0	0	mid
FBgn0086604	CG12484	chr2R	16311840	16366459	16311840	1	113.83996	protein_coding	0	0	0	high
FBgn0036541	CG12486	chr3L	15848782	15849477	15849477	-1	1.717795	protein_coding	1	0	0	weak
FBgn0040385	CG12496	chrX	2303390	2304932	2304932	-1	4.09301	protein_coding	1	1	0	weak
FBgn0038968	CG12499	chr3R	18266023	18272254	18272254	-1	6.66329	protein_coding	0	0	0	mid
FBgn0035171	CG12502	chr3L	865396	870895	865396	1	70.90166	protein_coding	0	0	0	high
FBgn0040816	CG12521	chr3L	11840483	11840903	11840903	-1	6.84083	protein_coding	0	0	0	mid
FBgn0031064	CG12531	chrX	19613576	19620775	19613576	1	268.473195	protein_coding	0	0	0	high
FBgn0029657	CG12535	chrX	3286430	3339127	3339127	-1	17.27156	protein_coding	1	1	0	mid
FBgn0030570	CG12540	chrX	14390170	14391275	14390170	1	1.573745	protein_coding	1	0	0	weak
FBgn0029930	CG12541	chrX	6916418	6960085	6960085	-1	31.94095	protein_coding	0	0	0	high
FBgn0031974	CG12560	chr2L	8008321	8009477	8009477	-1	1.686175	protein_coding	1	1	0	weak
FBgn0037213	CG12581	chr3R	354	12473	354	1	1.506785	protein_coding	0	1	0	weak
FBgn0037294	CG12590	chr3R	985334	986627	985334	1	3.333825	protein_coding	0	0	0	weak
FBgn0037811	CG12592	chr3R	6164125	6166594	6164125	1	1.367435	protein_coding	0	1	0	weak
FBgn0037941	CG12594	chr3R	7547526	7558201	7547526	1	87.28265	protein_coding	0	0	0	high
FBgn0035481	CG12605	chr3L	3954251	3964771	3964771	-1	87.96361	protein_coding	0	0	0	high
FBgn0035545	CG12607	chr3L	4446573	4448072	4446573	1	1.791585	protein_coding	1	0	0	weak
FBgn0030630	CG12608	chrX	15236890	15238654	15238654	-1	30.90089	protein_coding	0	0	0	high
FBgn0030224	CG12637	chrX	10566466	10567499	10567499	-1	14.31746	protein_coding	1	0	0	mid
FBgn0030202	CG12640	chrX	10326498	10326845	10326845	-1	39.651135	protein_coding	1	0	0	high
FBgn0263997	CG43740	chrX	10227685	10241827	10227685	1	9.03139	protein_coding	0	0	0	mid
FBgn0264503	CG43902	chrX	10052467	10089370	10052467	1	47.347625	protein_coding	1	0	0	high
FBgn0030886	CG12672	chrX	17899930	17901639	17901639	-1	31.68306	protein_coding	1	1	0	high
FBgn0029730	CG12681	chrX	4769703	4771296	4769703	1	9.71874	protein_coding	1	0	0	mid
FBgn0029705	CG12693	chrX	4221113	4223336	4223336	-1	9.582315	protein_coding	1	0	0	mid
FBgn0031070	CG12702	chrX	19653201	19656356	19656356	-1	2.406855	protein_coding	0	1	0	weak
FBgn0035392	CG1271	chr3L	3052514	3054906	3052514	1	4.89513	protein_coding	0	0	0	weak
FBgn0030443	CG12715	chrX	12947113	12949325	12949325	-1	16.81608	protein_coding	0	0	0	mid
FBgn0030439	CG12716	chrX	12868716	12870264	12870264	-1	6.963075	protein_coding	1	0	0	mid
FBgn0030420	CG12717	chrX	12654911	12657644	12657644	-1	14.182875	protein_coding	0	1	0	mid
FBgn0030459	CG12723	chrX	13083676	13085915	13085915	-1	3.86692	protein_coding	0	0	0	weak
FBgn0029825	CG12728	chrX	5836641	5838655	5836641	1	30.39591	protein_coding	0	1	0	mid
FBgn0029816	CG12729	chrX	5739313	5740139	5739313	1	34.824535	protein_coding	0	0	0	high
FBgn0035522	CG1273	chr3L	4263719	4277778	4263719	1	4.98198	protein_coding	0	0	0	weak
FBgn0037206	CG12768	chr3L	22903591	22916632	22903591	1	44.626735	protein_coding	1	1	0	high
FBgn0033252	CG12769	chr2R	3941331	3953056	3953056	-1	20.45754	protein_coding	0	0	0	mid
FBgn0038448	CG12783	chr3R	12437141	12439122	12439122	-1	1.24244	protein_coding	1	0	0	weak
FBgn0029909	CG12796	chrX	6725430	6726717	6726717	-1	2.364525	protein_coding	0	0	0	weak
FBgn0037798	CG12817	chr3R	6049162	6050447	6050447	-1	271.25054	protein_coding	0	0	0	high
FBgn0040780	CG12821	chr2R	3719676	3722764	3719676	1	18.813105	protein_coding	0	0	0	mid
FBgn0033222	CG12824	chr2R	3677896	3678676	3677896	1	2.59536	protein_coding	0	0	0	weak
FBgn0033221	CG12825	chr2R	3676707	3677493	3676707	1	1.746295	protein_coding	0	0	0	weak
FBgn0033207	CG12826	chr2R	3557832	3558608	3558608	-1	4.168705	protein_coding	0	1	0	weak
FBgn0035086	CG12851	chr2R	20836170	20842004	20836170	1	120.22666	protein_coding	0	0	0	high
FBgn0033963	CG12857	chr2R	10645412	10647107	10647107	-1	2.903745	protein_coding	0	0	0	weak
FBgn0033958	CG12858	chr2R	10626864	10632834	10632834	-1	544.664185	protein_coding	0	0	0	high
FBgn0033954	CG12860	chr2R	10553146	10554322	10554322	-1	19.44663	protein_coding	1	0	0	mid
FBgn0033955	CG12866	chr2R	10555896	10559180	10555896	1	7.249525	protein_coding	1	0	0	mid
FBgn0033943	CG12869	chr2R	10478708	10483126	10478708	1	10.641595	protein_coding	0	0	0	mid
FBgn0250845	CG1288	chr3R	3033095	3034137	3034137	-1	3.406125	protein_coding	1	0	0	weak
FBgn0033507	CG12909	chr2R	6197629	6198648	6197629	1	13.45186	protein_coding	1	0	0	mid
FBgn0033502	CG12910	chr2R	6152581	6156710	6152581	1	4.67167	protein_coding	1	1	0	weak
FBgn0033497	CG12912	chr2R	6120971	6122112	6122112	-1	114.147755	protein_coding	1	0	1	high
FBgn0033500	CG12913	chr2R	6136762	6142479	6136762	1	34.376055	protein_coding	1	1	0	high
FBgn0033490	CG12917	chr2R	6025161	6026772	6025161	1	1.58123	protein_coding	1	1	0	weak
FBgn0033481	CG12920	chr2R	5956614	5958572	5956614	1	6.1888	protein_coding	0	1	0	weak
FBgn0033437	CG12926	chr2R	5495633	5497792	5497792	-1	2.440875	protein_coding	0	0	0	weak
FBgn0033569	CG12942	chr2R	6781964	6784727	6781964	1	6.24269	protein_coding	0	0	0	weak
FBgn0033572	CG12943	chr2R	6791075	6793068	6791075	1	1.353345	protein_coding	0	0	0	weak
FBgn0037755	CG12945	chr3R	5614570	5616939	5616939	-1	23.039535	protein_coding	0	0	0	mid
FBgn0037753	CG12947	chr3R	5605786	5608779	5605786	1	14.762645	protein_coding	0	0	0	mid
FBgn0037736	CG12950	chr3R	5559734	5565701	5565701	-1	307.75381	protein_coding	0	0	0	high
FBgn0037677	CG12951	chr3R	5154998	5156047	5156047	-1	2.99645	protein_coding	0	0	0	weak
FBgn0034047	CG12970	chr2R	11743466	11745027	11743466	1	4.09324	protein_coding	0	0	0	weak
FBgn0037040	CG12983	chr3L	20955755	20959862	20959862	-1	32.62672	protein_coding	1	1	0	high
FBgn0037042	CG12984	chr3L	20984773	20986030	20984773	1	19.515525	protein_coding	1	1	0	mid
FBgn0030881	CG12985	chrX	17777751	17779271	17777751	1	7.345195	protein_coding	0	0	0	mid
FBgn0030868	CG12986	chrX	17713188	17713718	17713718	-1	5.066035	protein_coding	0	0	1	weak
FBgn0030859	CG12990	chrX	17563241	17565921	17565921	-1	14.04693	protein_coding	0	1	0	mid
FBgn0030846	CG12992	chrX	17484205	17485633	17484205	1	4.328535	protein_coding	0	0	0	weak
FBgn0040877	CG12994	chrX	17316353	17338027	17338027	-1	36.417075	protein_coding	1	0	0	high
FBgn0030806	CG13001	chrX	16835119	16836895	16836895	-1	11.913725	protein_coding	0	1	0	mid
FBgn0030794	CG13005	chrX	16697706	16699787	16697706	1	1.026515	protein_coding	0	0	0	weak
FBgn0030780	CG13008	chrX	16605336	16608405	16605336	1	5.511205	protein_coding	1	1	0	weak
FBgn0036665	CG13024	chr3L	16802758	16822174	16822174	-1	24.321815	protein_coding	1	0	0	mid
FBgn0036660	CG13025	chr3L	16769631	16772836	16772836	-1	7.30177	protein_coding	0	0	0	mid
FBgn0036628	CG13035	chr3L	16389953	16393157	16393157	-1	19.63906	protein_coding	1	1	0	mid
FBgn0036626	CG13036	chr3L	16384052	16384781	16384781	-1	55.904405	protein_coding	0	1	0	high
FBgn0036602	CG13042	chr3L	16300946	16301580	16301580	-1	1.04692	protein_coding	1	1	0	weak
FBgn0036584	CG13054	chr3L	16248952	16250291	16250291	-1	143.11902	protein_coding	1	0	0	high
FBgn0036583	CG13055	chr3L	16242660	16245455	16245455	-1	62.706935	protein_coding	1	0	0	high
FBgn0036567	CG13074	chr3L	16088868	16090593	16090593	-1	1.04828	protein_coding	0	0	0	weak
FBgn0036563	CG13075	chr3L	16077093	16078364	16077093	1	33.47992	protein_coding	0	0	0	high
FBgn0032810	CG13077	chr2L	19565863	19567359	19565863	1	8.396785	protein_coding	0	1	0	mid
FBgn0032809	CG13078	chr2L	19563930	19565158	19563930	1	12.56642	protein_coding	0	1	0	mid
FBgn0032780	CG13085	chr2L	19426322	19430270	19426322	1	14.01075	protein_coding	0	1	0	mid
FBgn0032770	CG13086	chr2L	19364394	19365397	19364394	1	8.944065	protein_coding	0	0	0	mid
FBgn0032047	CG13088	chr2L	8488981	8490546	8488981	1	3.225	protein_coding	1	0	0	weak
FBgn0032054	CG13090	chr2L	8517411	8519176	8517411	1	15.68819	protein_coding	0	0	0	mid
FBgn0032050	CG13096	chr2L	8509251	8511844	8511844	-1	41.257255	protein_coding	0	0	0	high
FBgn0032084	CG13101	chr2L	8977834	8984872	8984872	-1	2.706505	protein_coding	1	1	0	weak
FBgn0032100	CG13108	chr2L	9164235	9165426	9164235	1	103.901085	protein_coding	0	0	0	high
FBgn0035523	CG1311	chr3L	4277962	4281585	4277962	1	129.50102	protein_coding	1	1	0	high
FBgn0032126	CG13113	chr2L	9544175	9544792	9544175	1	34.13969	protein_coding	1	1	0	high
FBgn0032139	CG13116	chr2L	9729940	9730945	9729940	1	31.576485	protein_coding	1	1	0	high
FBgn0032140	CG13117	chr2L	9736645	9737329	9736645	1	13.001	protein_coding	0	0	0	mid
FBgn0032150	CG13123	chr2L	9791961	9793107	9793107	-1	12.76564	protein_coding	0	0	0	mid
FBgn0032168	CG13126	chr2L	9952428	9954180	9954180	-1	11.790365	protein_coding	0	0	0	mid
FBgn0032181	CG13133	chr2L	10091208	10092419	10092419	-1	5.91731	protein_coding	1	0	0	weak
FBgn0032184	CG13135	chr2L	10122196	10122771	10122771	-1	17.98408	protein_coding	1	0	0	mid
FBgn0032188	CG13137	chr2L	10172702	10174090	10172702	1	18.42403	protein_coding	0	0	0	mid
FBgn0031134	CG1314	chrX	20739016	20740424	20740424	-1	13.878645	protein_coding	1	0	0	mid
FBgn0032251	CG13142	chr2L	10439440	10441047	10439440	1	9.94159	protein_coding	0	0	0	mid
FBgn0033767	CG13148	chr2R	8573754	8576291	8573754	1	5.968695	protein_coding	0	0	0	weak
FBgn0033736	CG13154	chr2R	8314388	8315366	8315366	-1	4.23273	protein_coding	0	0	0	weak
FBgn0033712	CG13163	chr2R	8208798	8210017	8208798	1	10.180765	protein_coding	0	1	0	mid
FBgn0040759	CG13177	chr2R	8051180	8051941	8051180	1	32.35243	protein_coding	0	0	0	high
FBgn0033685	CG13178	chr2R	8030696	8032038	8032038	-1	15.164075	protein_coding	0	0	0	mid
FBgn0033667	CG13183	chr2R	7791828	7800280	7800280	-1	6.636115	protein_coding	1	0	0	mid
FBgn0033680	CG13186	chr2R	7968781	7969562	7968781	1	9.207125	protein_coding	1	0	0	mid
FBgn0033668	CG13188	chr2R	7826989	7854942	7826989	1	2.036435	protein_coding	1	0	0	weak
FBgn0033650	CG13193	chr2R	7655958	7657066	7655958	1	11.536335	protein_coding	1	0	0	mid
FBgn0033640	CG13198	chr2R	7542403	7543267	7542403	1	7.19808	protein_coding	1	1	0	mid
FBgn0033628	CG13203	chr2R	7261112	7264614	7261112	1	1.115745	protein_coding	1	0	0	weak
FBgn0033627	CG13204	chr2R	7254216	7257789	7254216	1	15.32664	protein_coding	0	0	0	mid
FBgn0033579	CG13229	chr2R	7026809	7059711	7059711	-1	31.06678	protein_coding	0	0	0	high
FBgn0040764	CG13230	chr2R	7042401	7042798	7042401	1	5.346525	protein_coding	0	0	0	weak
FBgn0033580	CG13231	chr2R	7033794	7034633	7033794	1	10.315635	protein_coding	0	0	0	mid
FBgn0037197	CG13239	chr3L	22853887	22854590	22853887	1	1.75324	protein_coding	1	1	1	weak
FBgn0032577	CG13244	chr2L	15916888	15917607	15916888	1	26.90553	protein_coding	1	0	0	mid
FBgn0036979	CG13247	chr3L	20363413	20364846	20363413	1	3.435585	protein_coding	0	1	0	weak
